client_id,age,income,employment_years,loan_amount,credit_history_length,num_credit_lines,late_payments,region,has_dependents,default
6399,62,40320,20,7283,11,9,0,East,0,0
6400,22,44808,23,7574,7,8,4,East,0,0
6401,29,46611,33,6331,1,4,1,North,1,0
6402,63,24912,26,17783,13,5,4,West,1,0
6403,56,76349,16,19321,7,3,0,South,0,0
6404,42,54181,24,13828,13,2,3,North,0,0
6405,42,64390,20,18458,7,3,0,West,0,0
6406,42,36926,3,15058,8,7,0,North,1,0
6407,54,42961,24,3573,2,8,1,East,1,0
6408,49,40437,29,3397,1,2,2,South,1,1
6409,58,33435,32,1418,12,9,1,East,0,0
6410,53,49091,25,18023,1,4,2,North,1,0
6411,38,29396,24,19468,8,2,0,West,0,0
6412,27,48379,15,5589,7,7,5,North,0,0
6413,21,34022,23,17742,9,2,2,South,0,0
6414,53,44788,4,19187,2,7,0,North,0,0
6415,21,57539,12,6204,4,8,0,North,0,0
6416,44,38403,29,8889,8,9,0,East,1,0
6417,24,49362,6,15986,6,1,0,South,0,0
6418,24,33893,16,17922,2,2,0,North,0,1
6419,38,25823,26,5439,10,2,0,South,0,0
6420,47,59940,34,10905,2,7,0,South,1,0
6421,63,48972,4,1865,7,6,0,West,1,0
6422,52,38386,4,9967,9,9,2,West,1,0
6423,53,48356,23,14284,8,3,2,East,0,0
6424,48,27803,6,12460,14,8,2,East,0,0
6425,62,45306,6,5671,2,5,1,West,1,0
6426,61,42604,13,17115,3,5,1,North,0,0
6427,56,47806,14,18419,8,5,1,North,1,0
6428,26,59700,4,9552,4,8,0,South,0,0
6429,36,57378,3,2426,6,7,2,East,0,0
6430,54,23333,29,6494,12,7,1,West,0,0
6431,43,16057,19,15058,14,4,0,North,1,0
6432,62,42948,25,16094,2,6,1,West,1,0
6433,44,42032,8,12057,14,1,2,South,0,0
6434,33,26366,29,1692,1,6,0,West,0,0
6435,38,28470,21,17236,6,5,0,South,1,1
6436,33,30755,29,17024,8,1,1,East,1,0
6437,57,56020,19,2067,13,1,0,North,0,0
6438,63,34330,27,2132,5,3,2,North,1,1
6439,59,21953,6,8612,1,4,1,North,1,1
6440,62,39226,3,10433,10,1,0,East,1,1
6441,37,39967,27,1946,2,7,2,South,1,1
6442,35,27614,34,12339,3,2,3,North,1,0
6443,38,47084,32,2615,13,4,0,East,1,0
6444,43,53646,6,13851,13,9,1,North,0,0
6445,50,35735,8,9254,12,8,0,North,0,0
6446,54,21953,33,1393,2,2,1,East,1,0
6447,24,36715,33,10693,9,9,1,North,1,0
6448,23,43620,12,7202,10,1,5,North,1,0
6449,27,14105,28,17903,2,6,1,West,1,0
6450,38,45778,34,16154,3,3,2,West,0,0
6451,62,35500,9,1388,14,1,1,South,0,0
6452,27,40524,29,17971,14,8,1,East,0,1
6453,60,36524,25,4497,9,6,1,West,1,0
6454,26,30958,34,14901,11,4,0,West,1,0
6455,42,38668,27,8669,3,3,2,North,0,0
6456,21,33892,28,3571,8,2,1,West,0,0
6457,24,35709,5,13473,8,5,1,South,1,0
6458,63,29434,2,9266,11,8,1,North,1,0
6459,49,46441,28,18093,14,8,4,North,0,0
6460,41,54841,1,15568,3,3,1,South,0,0
6461,46,29520,21,2430,10,9,0,North,1,0
6462,34,38598,26,15309,14,5,4,South,0,0
6463,29,26857,21,17176,14,7,0,South,1,0
6464,32,44656,9,6067,12,9,1,South,1,0
6465,62,42690,18,15628,10,7,0,West,0,0
6466,26,33052,23,19422,3,3,0,North,0,0
6467,40,39007,26,3215,8,2,0,East,0,0
6468,44,50383,16,17486,3,7,0,West,0,1
6469,47,20711,9,9946,4,8,2,East,0,0
6470,58,24498,16,13249,5,4,1,North,1,1
6471,28,46982,9,7296,7,1,2,South,1,0
6472,21,40653,9,16163,1,6,1,East,1,0
6473,44,39157,16,7462,8,9,0,West,0,0
6474,27,51315,25,11022,3,4,3,South,1,0
6475,39,48453,25,12901,7,3,1,East,0,0
6476,42,60581,33,15015,11,6,0,North,0,0
6477,55,50739,3,1082,10,6,1,East,0,0
6478,50,46308,26,10503,11,4,1,West,0,1
6479,49,39352,20,14800,3,7,0,North,1,0
6480,42,38270,30,6752,9,2,2,South,0,0
6481,31,39961,6,7222,10,1,1,West,0,0
6482,40,42675,33,13123,5,6,1,South,1,1
6483,49,25519,17,4668,3,3,2,North,1,1
6484,61,43163,23,18999,3,3,1,East,1,0
6485,62,37080,12,11995,13,1,3,West,1,1
6486,54,44284,12,3062,4,2,2,South,0,0
6487,21,33067,24,9971,5,3,2,North,1,0
6488,51,32086,4,18442,5,1,0,North,1,1
6489,50,42768,28,3398,8,8,1,East,1,0
6490,38,45727,32,12196,10,6,1,West,0,0
6491,37,32752,23,19714,6,9,1,East,0,0
6492,58,55830,9,13924,5,1,0,North,0,0
6493,34,55748,24,19143,2,4,3,East,1,0
6494,43,21012,9,13812,14,4,0,West,1,1
6495,45,30675,15,17811,5,5,1,North,0,0
6496,35,41394,27,3116,7,2,3,South,0,0
6497,42,44449,11,11513,11,1,1,North,1,0
6498,23,65588,31,17943,3,9,1,East,0,0
6499,39,41690,28,6441,14,5,1,East,1,0
6500,64,38603,26,15256,12,8,0,East,1,0
6501,54,26343,25,11146,14,3,0,East,1,0
6502,55,20975,2,1589,7,4,0,North,1,0
6503,21,38395,25,1498,13,4,2,West,1,0
6504,41,64688,0,17313,1,6,1,North,0,0
6505,49,37458,34,8904,13,4,3,West,1,0
6506,26,30727,26,10721,6,5,0,North,1,0
6507,57,45424,3,10324,1,5,3,North,1,0
6508,21,15933,18,8432,7,8,0,West,0,0
6509,21,40951,21,6956,6,9,3,East,1,0
6510,47,49892,5,2591,13,8,1,West,1,0
6511,41,28629,8,5407,10,5,3,West,1,0
6512,36,56426,10,15323,11,6,1,South,1,0
6513,64,47916,21,18991,1,4,1,South,1,0
6514,60,56535,8,4724,9,2,0,East,1,0
6515,46,23484,28,17586,5,5,1,South,1,0
6516,36,37831,9,13151,11,1,0,North,0,0
6517,48,51065,33,9301,7,1,2,South,1,0
6518,21,22025,30,13369,12,1,0,West,1,1
6519,56,51364,21,18152,1,4,2,North,1,0
6520,30,37841,3,1138,11,5,1,West,1,1
6521,63,51275,1,17604,11,4,3,North,0,1
6522,37,42609,4,19771,8,6,4,West,1,1
6523,43,56929,14,3525,8,2,2,North,0,0
6524,27,24497,18,10637,9,5,2,East,1,1
6525,64,43948,14,16556,2,6,1,West,0,1
6526,27,21861,7,2609,6,5,2,West,1,0
6527,64,45034,19,15533,10,6,0,North,0,0
6528,35,43933,11,14571,5,8,1,West,1,1
6529,54,36579,3,17582,6,2,2,East,0,0
6530,24,30594,14,18753,14,7,0,West,0,0
6531,34,36095,0,4571,5,6,2,East,0,0
6532,34,41171,30,1488,11,8,1,South,1,0
6533,36,43410,8,4540,1,9,4,South,0,0
6534,27,63187,22,15651,2,8,3,South,0,0
6535,52,50480,25,12059,3,5,1,East,1,0
6536,39,32957,17,10056,7,4,0,East,0,0
6537,22,46952,32,19564,10,3,1,North,1,0
6538,30,50575,13,12220,9,9,0,West,0,0
6539,37,32128,0,12290,2,7,2,East,0,0
6540,57,48425,12,18039,12,1,3,North,1,0
6541,32,22159,14,17619,13,3,0,South,1,0
6542,26,31691,4,17031,14,3,0,West,1,1
6543,42,22909,13,1988,10,6,2,East,1,0
6544,52,37467,13,18766,1,2,1,North,1,1
6545,61,34316,4,10006,1,4,0,North,0,0
6546,40,35236,10,12158,4,2,1,East,0,0
6547,21,49785,31,14582,9,5,1,South,1,0
6548,26,41086,4,16908,4,4,0,North,1,0
6549,39,49603,14,6629,3,4,1,East,0,0
6550,38,59516,6,19870,10,4,2,East,1,0
6551,26,65135,4,19049,8,4,0,North,0,0
6552,53,38322,29,11827,9,5,1,West,0,0
6553,43,46416,14,4986,5,2,0,West,1,0
6554,43,38142,29,9186,2,6,0,West,1,0
6555,46,52170,13,2823,4,1,1,North,1,0
6556,33,49836,23,1610,10,2,1,North,0,1
6557,27,32073,23,4868,8,3,0,East,0,0
6558,35,33839,34,12884,2,2,3,East,0,0
6559,64,56632,4,19547,9,3,1,East,1,0
6560,47,33409,11,19133,13,8,1,South,1,0
6561,46,38658,19,5945,11,3,0,South,0,0
6562,53,48100,4,14908,13,1,3,West,1,0
6563,35,38013,20,17725,14,8,2,East,0,0
6564,56,58407,2,14222,12,8,1,North,1,0
6565,47,52397,28,12018,14,7,1,East,0,0
6566,25,29389,24,4831,13,4,1,East,0,1
6567,22,32973,26,3379,5,5,2,West,1,0
6568,53,47050,21,14390,12,6,1,South,1,1
6569,36,39375,34,16303,7,6,2,East,0,0
6570,43,16713,0,13394,5,7,0,North,0,1
6571,58,28349,2,15417,3,4,2,West,1,1
6572,36,42809,23,3439,2,8,0,South,0,0
6573,34,50686,7,16115,3,2,1,East,0,1
6574,49,50858,17,14634,14,9,1,South,0,0
6575,46,63554,2,12731,2,6,0,North,0,0
6576,55,31702,17,17253,2,1,2,North,1,1
6577,35,32276,15,6429,13,1,1,East,0,0
6578,23,39696,31,17855,2,8,3,West,1,1
6579,43,19888,0,4765,12,7,0,West,1,1
6580,49,39963,25,13361,11,3,2,West,0,0
6581,54,37653,11,9845,2,8,1,West,0,1
6582,53,49500,20,14747,8,8,0,West,1,0
6583,61,51538,12,17845,13,7,1,East,0,1
6584,61,44287,11,18557,5,5,1,South,0,0
6585,43,40034,12,2667,13,8,0,North,0,0
6586,27,44368,17,15195,9,5,3,East,0,0
6587,23,30486,18,15143,11,1,1,North,0,0
6588,52,39007,18,4321,13,8,1,East,0,0
6589,51,40201,5,9831,12,7,1,East,1,0
6590,38,39098,6,5126,5,7,0,North,1,0
6591,63,37947,6,10299,1,2,2,East,1,0
6592,27,32544,27,14283,8,3,0,East,0,0
6593,61,27692,27,7185,3,3,2,East,0,0
6594,21,37538,18,17634,10,6,1,East,1,0
6595,34,47132,15,2620,11,6,0,East,0,0
6596,52,19151,16,10910,10,3,1,West,1,0
6597,26,34032,21,9457,2,5,1,East,0,0
6598,59,64829,18,16942,13,9,1,East,1,0
6599,30,37684,28,17405,6,7,1,East,1,0
6600,27,41816,18,14718,4,9,0,South,0,0
6601,46,62064,34,3123,4,2,0,East,0,0
6602,54,43833,24,18894,14,1,0,East,1,0
6603,50,44107,19,4852,13,2,3,South,0,0
6604,56,29078,18,12130,9,6,1,South,1,0
6605,41,43753,12,4422,10,7,0,North,1,0
6606,37,39822,11,9431,14,8,2,North,0,1
6607,53,51098,14,4007,12,6,1,North,1,0
6608,30,55327,3,14913,8,6,1,North,1,0
6609,62,40363,14,15860,3,3,1,South,0,0
6610,32,44585,16,1156,9,9,1,North,0,0
6611,36,17321,26,7342,13,2,1,East,0,0
6612,61,13172,10,8598,1,5,1,South,1,0
6613,52,53118,22,5761,12,3,0,West,0,0
6614,35,10061,14,11975,14,1,1,East,1,0
6615,47,43928,30,19403,7,2,3,West,1,0
6616,48,37916,25,10878,7,6,0,North,1,1
6617,37,54776,6,8923,13,1,1,North,1,0
6618,22,39577,12,17225,12,2,3,East,1,0
6619,56,61627,12,16344,2,5,1,North,0,0
6620,27,37553,19,19798,7,1,2,North,1,1
6621,33,53756,33,12441,7,4,3,North,0,0
6622,35,22021,9,3155,9,5,1,North,0,1
6623,45,12375,26,16024,6,5,0,West,1,0
6624,43,39661,33,1092,10,5,3,East,1,0
6625,42,23192,15,16301,11,9,1,North,1,1
6626,46,39280,20,13468,10,9,3,West,0,0
6627,53,35041,15,3143,9,5,3,South,1,0
6628,31,47261,16,18986,3,6,2,East,0,1
6629,30,27227,14,3951,8,8,2,East,1,1
6630,45,45095,12,11258,4,7,2,South,0,0
6631,57,50367,32,2310,14,6,2,North,0,0
6632,63,37531,4,8967,11,4,1,East,1,0
6633,58,45738,26,7246,1,3,1,South,1,1
6634,61,28257,0,17542,7,4,1,South,1,0
6635,44,35408,29,18970,13,3,0,West,0,0
6636,60,23895,22,17761,3,8,2,South,1,1
6637,53,68065,14,9905,4,6,1,East,1,0
6638,37,54745,18,13379,3,6,2,South,1,0
6639,44,59921,29,16002,6,1,0,South,0,0
6640,57,54573,15,14421,10,5,0,South,0,0
6641,22,32042,17,17170,13,8,2,East,0,0
6642,52,21585,25,11974,1,2,1,South,1,0
6643,44,34911,16,3500,13,3,1,West,1,0
6644,29,45703,10,15918,10,9,0,East,1,0
6645,24,36516,28,19247,13,4,2,West,0,1
6646,37,13182,8,17875,7,5,0,West,0,0
6647,37,48964,16,9113,10,7,0,East,0,0
6648,50,20821,26,15438,14,5,1,South,0,1
6649,60,34931,21,12805,8,2,0,North,1,0
6650,31,60925,7,10721,3,7,1,East,0,0
6651,41,40588,2,8731,9,6,0,South,1,0
6652,41,52919,34,1945,2,9,3,East,1,0
6653,38,44161,31,9893,10,2,0,South,0,0
6654,49,27893,7,3484,11,2,1,South,1,0
6655,44,48751,26,8628,10,8,0,North,0,0
6656,30,39241,31,12460,9,1,0,East,1,0
6657,37,22170,33,12294,12,8,0,East,0,0
6658,38,20156,24,11059,5,5,3,East,0,0
6659,62,44599,30,13317,6,1,3,West,0,0
6660,40,65696,12,8817,14,1,1,East,1,0
6661,57,27084,14,4033,2,6,3,West,0,0
6662,38,28516,12,13971,5,2,2,West,0,0
6663,37,44773,32,1389,6,2,1,South,0,0
6664,29,24232,30,10435,5,1,1,West,1,0
6665,34,68248,24,1011,14,1,2,East,0,0
6666,49,29611,22,10708,4,4,5,North,1,0
6667,51,34012,2,19004,8,5,1,East,1,0
6668,24,30345,15,9511,2,4,2,South,0,0
6669,38,51217,1,13473,1,6,1,South,0,0
6670,40,65946,22,11468,2,8,2,West,0,0
6671,63,31561,33,2927,13,2,1,South,0,0
6672,64,50398,29,3832,11,1,0,South,1,0
6673,29,24329,9,1015,4,2,0,West,1,0
6674,33,51511,0,11719,1,6,2,West,0,0
6675,35,61100,21,4866,9,4,2,South,1,0
6676,47,57428,32,16986,13,7,0,East,0,0
6677,35,41593,24,3345,1,2,0,East,1,0
6678,48,27606,21,9450,5,1,0,West,0,0
6679,57,40009,15,16349,8,5,1,South,0,0
6680,39,36269,29,2063,9,9,1,South,0,0
6681,46,34639,17,17659,9,6,2,East,1,1
6682,46,42478,23,11983,8,6,0,West,0,0
6683,45,39201,4,3566,6,1,1,South,1,0
6684,46,48494,22,2930,6,1,0,South,0,0
6685,46,48572,26,15940,13,4,0,North,1,0
6686,48,39246,11,4582,12,2,3,North,1,0
6687,38,45187,9,2331,9,3,3,West,0,0
6688,52,55856,33,9066,2,6,2,North,1,0
6689,23,33620,32,14236,3,1,4,North,0,1
6690,22,40190,15,1479,6,2,2,South,0,0
6691,53,27659,28,4046,8,4,2,South,0,0
6692,62,45758,17,2488,7,6,2,West,1,0
6693,39,42382,26,14720,8,3,2,West,1,0
6694,37,45530,6,16409,5,9,0,West,0,0
6695,64,28133,26,19476,9,4,1,South,0,0
6696,53,49186,9,18213,6,7,0,South,0,0
6697,32,41224,9,16394,12,5,2,North,1,0
6698,23,52353,10,9335,14,6,2,East,0,0
6699,63,34747,29,11078,10,9,2,South,0,0
6700,46,48188,2,8990,13,9,1,West,0,0
6701,55,45340,28,9975,2,6,3,West,0,0
6702,28,58295,13,5273,6,2,1,South,0,0
6703,56,38604,12,7461,11,9,2,East,1,0
6704,27,33341,18,8558,4,2,1,East,1,0
6705,56,34074,24,19582,5,2,1,West,0,0
6706,36,26700,9,9732,5,2,0,West,1,0
6707,44,33963,14,8375,1,7,0,West,0,0
6708,21,11912,27,14660,10,4,1,East,1,0
6709,45,56425,6,1412,5,8,2,West,1,0
6710,30,63208,13,6377,10,8,1,West,0,0
6711,36,38228,29,10919,11,1,1,North,0,0
6712,36,45257,11,6727,9,1,2,South,1,0
6713,28,41968,27,16907,8,4,0,West,0,0
6714,49,24243,13,14288,8,2,0,North,1,0
6715,59,52315,0,2427,3,3,1,North,0,0
6716,48,54105,3,17105,9,2,1,East,0,0
6717,26,27508,17,2637,9,9,0,East,1,0
6718,36,43958,31,5677,10,6,0,North,1,0
6719,40,36846,27,14780,7,7,3,West,1,0
6720,36,54279,27,8122,6,6,0,West,1,0
6721,27,39005,31,19026,9,1,2,East,0,1
6722,61,39330,7,2294,11,5,1,East,1,0
6723,34,61850,24,15689,6,3,2,East,1,0
6724,63,24575,19,10774,3,8,1,North,0,0
6725,46,42976,32,16302,6,7,1,North,1,1
6726,46,41063,29,8787,11,9,1,South,1,0
6727,34,32756,15,9555,2,1,1,West,0,0
6728,27,64477,24,3116,2,2,1,East,1,0
6729,53,44038,9,11547,12,2,0,North,1,0
6730,46,48061,4,13710,7,1,3,East,1,0
6731,40,49775,7,3561,8,8,1,South,0,0
6732,23,36149,32,7039,7,4,0,West,0,0
6733,24,54901,0,8400,5,7,1,West,1,0
6734,46,52486,30,8868,4,1,2,South,0,0
6735,31,38534,6,3542,8,8,0,West,0,0
6736,22,51259,22,7720,12,8,1,West,1,0
6737,34,54879,23,18267,9,3,0,South,1,0
6738,64,49541,13,2172,7,9,3,South,0,0
6739,50,29977,22,8038,1,5,2,South,1,1
6740,32,38891,8,15685,4,5,1,East,1,0
6741,46,45704,7,11867,13,5,2,West,1,1
6742,64,43025,7,16980,4,1,1,South,0,0
6743,53,31057,2,7542,10,2,1,North,1,0
6744,33,36561,31,18699,3,1,0,East,0,0
6745,34,44222,3,17434,4,2,2,East,1,0
6746,44,21889,1,16765,9,9,4,West,0,1
6747,54,40231,8,1143,13,9,2,West,0,0
6748,64,48359,0,6801,1,5,2,South,0,0
6749,46,43395,10,8337,2,4,1,South,1,0
6750,41,29710,28,11212,7,2,1,East,0,0
6751,48,31821,25,9116,14,6,1,North,1,1
6752,56,57843,26,15747,9,9,2,East,0,0
6753,60,28748,28,14998,7,8,1,South,0,0
6754,22,54228,32,10066,14,4,1,South,1,0
6755,62,32544,27,18592,1,6,0,West,0,0
6756,29,53562,30,1213,13,9,3,North,1,0
6757,43,46493,18,15905,7,4,1,North,0,0
6758,35,35823,25,13300,6,9,3,West,0,0
6759,33,18801,28,19202,13,8,2,North,1,1
6760,43,44782,10,4494,1,3,2,South,1,0
6761,37,42178,31,1485,1,9,1,North,0,0
6762,22,44966,20,8544,12,5,2,North,1,0
6763,40,46472,33,12915,2,1,0,South,1,0
6764,40,24230,21,4479,6,8,2,West,0,0
6765,23,44719,26,7929,12,5,0,East,1,0
6766,32,48910,7,13406,13,5,1,West,0,1
6767,60,48768,30,14199,4,2,2,North,1,0
6768,22,24963,0,5937,4,9,1,North,0,1
6769,56,53851,33,1663,6,6,2,South,1,0
6770,34,45144,23,18407,9,3,0,South,0,0
6771,36,46666,27,7316,1,7,0,North,1,0
6772,39,29251,3,14074,14,2,1,South,1,1
6773,54,49085,17,1236,2,7,2,North,0,0
6774,64,19313,28,12476,8,2,1,South,1,0
6775,26,29821,22,7550,8,5,1,East,0,0
6776,33,55199,26,19509,11,9,0,West,1,0
6777,56,48503,15,14864,11,9,2,South,1,0
6778,42,43498,26,19339,6,6,0,West,0,0
6779,38,51324,8,1228,6,3,0,West,1,0
6780,32,52158,4,17092,12,4,1,East,0,0
6781,50,49094,7,3886,8,4,2,South,1,0
6782,60,37390,17,13451,2,9,2,South,1,1
6783,27,29463,34,14991,2,4,0,South,0,0
6784,52,32039,5,13669,13,4,3,West,1,0
6785,39,56927,22,7874,1,5,2,West,1,0
6786,26,24694,25,3989,6,6,1,West,0,0
6787,40,45889,23,10278,6,8,2,West,1,0
6788,47,45908,9,8138,14,1,1,East,1,0
6789,63,57616,14,2993,6,5,1,East,0,0
6790,57,45874,19,4045,13,9,0,North,0,1
6791,27,34921,28,7193,11,4,4,South,1,0
6792,25,35110,5,17157,2,8,1,West,0,0
6793,31,39930,8,19376,7,9,1,North,0,1
6794,35,53592,4,15259,3,1,1,East,0,0
6795,23,49678,18,2305,1,8,1,North,0,0
6796,25,26971,4,6467,1,8,0,North,0,0
6797,43,43343,19,5459,14,5,1,West,1,0
6798,57,49903,10,6087,9,2,1,South,1,0
6799,29,37153,26,18303,3,7,0,South,1,0
6800,35,14080,28,15898,8,5,1,East,1,0
6801,23,37642,6,9233,10,5,3,North,0,0
6802,49,22178,2,15758,7,6,0,East,1,0
6803,26,20278,4,15470,13,8,0,West,0,0
6804,37,52781,12,16121,2,1,0,South,1,0
6805,46,70252,15,18666,2,3,1,East,1,0
6806,41,56371,11,14502,4,7,0,South,1,0
6807,28,8672,26,16083,2,9,2,West,0,1
6808,41,37923,32,17147,5,2,2,East,0,0
6809,31,32923,14,17225,12,4,2,South,0,1
6810,58,22348,20,7109,10,4,0,South,1,1
6811,28,45578,16,3120,12,7,0,East,1,0
6812,62,37782,14,12337,7,5,0,East,0,0
6813,44,26030,19,14893,2,5,0,South,0,1
6814,55,15323,18,6306,9,7,0,East,1,0
6815,34,32693,0,19217,1,2,1,West,0,0
6816,34,40094,3,6878,2,8,1,North,0,0
6817,30,38578,2,11709,7,6,2,West,1,0
6818,32,52753,7,15914,12,5,1,West,1,0
6819,58,44055,4,17151,5,1,0,West,0,0
6820,64,35864,8,6009,1,2,0,North,0,0
6821,54,30193,0,17512,4,6,0,North,0,0
6822,61,18748,29,2345,8,6,1,East,1,0
6823,30,26904,6,11628,5,9,0,South,0,0
6824,37,56299,21,12025,12,6,1,East,1,0
6825,37,50376,19,8132,2,1,3,North,0,0
6826,23,43465,28,13696,9,7,0,West,0,0
6827,51,34071,26,6097,1,3,1,West,1,0
6828,21,54892,24,14473,1,8,0,West,1,1
6829,32,27866,34,10627,10,6,0,East,1,0
6830,59,28003,26,11609,13,3,1,South,1,0
6831,24,38878,10,5746,5,3,3,West,0,0
6832,62,13802,16,17459,14,8,0,North,0,0
6833,33,27526,30,4611,14,6,3,East,1,1
6834,54,37165,17,9001,9,2,0,South,1,1
6835,62,34465,18,4392,6,3,0,South,0,0
6836,41,28140,28,11184,5,6,3,East,0,0
6837,42,64424,14,13949,6,7,2,East,1,0
6838,24,56359,6,6111,6,4,1,South,1,0
6839,38,60575,6,12570,9,8,1,West,0,0
6840,25,38811,21,7119,13,3,1,South,0,1
6841,39,34136,11,3394,9,6,1,North,0,0
6842,22,59219,7,2416,5,7,0,South,1,0
6843,32,41022,17,8843,4,8,0,East,1,1
6844,37,27274,27,9431,1,4,2,North,1,1
6845,30,28107,17,19161,6,5,1,East,0,1
6846,54,36106,30,7314,7,6,1,West,0,0
6847,26,39735,16,6764,7,1,0,West,1,0
6848,28,40977,22,16952,14,9,1,North,1,0
6849,31,37796,10,5158,1,3,1,East,1,0
6850,32,68075,14,5146,6,2,2,North,1,0
6851,29,23762,29,13098,8,7,1,North,1,0
6852,22,48072,30,12202,3,4,1,West,0,1
6853,28,34270,5,6440,1,4,1,East,0,0
6854,31,39534,11,16575,13,9,1,South,0,0
6855,56,51285,22,13268,7,7,2,West,1,0
6856,30,18607,34,18053,4,9,1,North,1,0
6857,41,28649,2,8658,12,1,2,East,0,0
6858,40,38396,27,5658,5,3,2,North,1,0
6859,28,57715,14,8421,2,6,1,North,1,0
6860,56,57651,12,10322,7,1,1,North,0,0
6861,49,55327,18,6355,14,5,2,East,1,0
6862,62,13679,17,10713,1,4,3,West,1,0
6863,32,27402,30,9012,4,4,0,South,1,0
6864,34,27896,20,3664,8,7,1,North,0,0
6865,41,39337,4,5862,13,5,5,South,0,0
6866,42,17763,16,13171,12,7,0,West,1,0
6867,41,53174,18,11086,7,1,0,North,0,0
6868,64,16067,3,2515,7,9,0,East,0,1
6869,50,52390,25,1583,7,8,1,North,1,0
6870,59,50450,23,14953,12,7,0,North,0,0
6871,40,26867,18,17503,5,2,2,North,0,0
6872,44,55143,29,8908,11,6,0,North,1,0
6873,43,36001,25,12757,12,4,1,West,0,0
6874,27,32887,10,12494,12,3,2,West,0,0
6875,29,34942,2,17255,10,8,1,East,1,0
6876,21,35971,21,5459,3,4,3,North,1,1
6877,46,37075,16,2968,10,3,0,East,1,0
6878,58,37348,10,3531,13,5,2,North,0,0
6879,58,29316,26,7389,7,9,1,East,1,0
6880,64,32101,28,19313,8,3,0,North,1,1
6881,42,33140,11,19327,7,9,0,West,1,1
6882,64,60072,12,9955,6,4,2,North,0,0
6883,30,33146,10,1901,9,4,0,North,0,0
6884,26,32375,30,6965,13,2,1,West,1,0
6885,37,58195,10,4256,11,8,1,East,0,0
6886,58,36135,1,6506,6,4,3,South,0,0
6887,44,29317,22,13178,5,3,0,West,1,0
6888,30,26716,13,2693,11,3,0,East,1,0
6889,28,22958,26,3129,6,1,1,North,1,1
6890,41,46494,11,5011,10,8,2,South,1,1
6891,26,18347,28,2365,4,5,2,East,0,0
6892,41,56156,5,9387,13,5,0,East,1,0
6893,59,38904,22,7203,13,4,0,North,0,0
6894,44,34755,9,1150,6,5,1,North,0,0
6895,53,37259,33,6180,4,5,4,East,0,1
6896,38,45556,11,1330,5,9,1,North,0,0
6897,48,34361,31,18338,13,6,2,South,0,1
6898,52,37698,25,12881,6,9,1,North,1,1
6899,32,52636,6,8400,1,8,0,South,0,0
6900,62,44162,31,12140,14,3,0,South,1,0
6901,47,25000,32,11587,6,2,0,North,0,0
6902,30,31507,17,3044,6,6,1,East,1,0
6903,62,18623,34,6645,1,2,2,South,1,1
6904,52,47382,19,6010,7,3,1,North,1,0
6905,62,48663,30,8848,12,3,0,West,1,0
6906,46,28787,4,13206,10,1,0,South,0,1
6907,45,67658,31,15578,5,5,0,East,1,0
6908,31,69254,18,17190,8,8,2,East,1,0
6909,43,40273,0,17345,14,9,4,East,1,0
6910,54,30431,6,11862,5,7,1,West,0,0
6911,60,43285,21,18959,10,5,1,South,0,0
6912,43,30147,33,7723,5,8,0,West,1,1
6913,49,51400,9,6754,2,9,2,West,0,0
6914,51,41996,25,3213,4,9,1,West,1,0
6915,27,42859,31,18610,4,9,3,West,0,0
6916,60,61109,26,10855,10,2,0,South,1,0
6917,53,32571,11,9555,10,3,2,South,0,1
6918,41,33052,22,16511,8,2,4,East,0,0
6919,22,50300,13,19331,3,5,1,West,1,1
6920,38,34936,33,6544,1,3,2,West,1,0
6921,53,59245,16,4632,7,9,3,North,0,0
6922,57,52005,5,6588,9,2,0,South,1,0
6923,54,35543,26,7658,6,5,0,North,0,0
6924,40,18261,7,10637,13,5,1,South,0,1
6925,55,22573,32,5827,13,5,0,West,0,0
6926,38,34218,34,7138,2,1,1,North,1,0
6927,44,44856,16,12648,14,7,1,South,1,0
6928,28,53227,25,6979,2,2,1,North,1,0
6929,50,37392,6,16738,1,2,3,North,0,1
6930,64,29333,23,14539,6,9,1,East,0,0
6931,30,38311,24,11357,14,1,0,East,1,0
6932,43,40244,34,16594,13,9,1,West,0,0
6933,31,55659,25,6287,8,6,3,West,1,0
6934,22,54993,4,12011,1,5,0,West,0,0
6935,46,27977,34,16265,12,5,0,South,0,0
6936,56,45449,29,9887,1,5,0,West,0,0
6937,53,29753,24,5617,1,6,2,North,0,0
6938,33,30092,23,19768,10,7,1,East,0,0
6939,60,52464,29,10574,5,9,0,North,0,0
6940,45,37608,19,11687,7,2,3,North,0,0
6941,24,47678,2,7796,4,4,0,East,0,0
6942,62,46416,31,8033,1,5,2,East,1,0
6943,39,39046,7,7747,1,6,1,West,0,0
6944,38,43995,22,14408,10,7,0,South,1,0
6945,57,42446,15,8936,14,3,1,West,1,0
6946,50,26194,34,18142,3,3,1,West,1,0
6947,39,45847,24,2279,5,9,4,South,1,0
6948,43,31528,14,17825,13,9,0,North,1,1
6949,36,27170,7,13696,5,2,2,West,1,0
6950,21,50255,33,14097,9,4,1,East,1,0
6951,32,32904,24,7228,9,4,0,West,0,0
6952,44,53328,18,16288,9,5,1,West,1,0
6953,54,53180,12,15141,8,2,1,North,1,0
6954,28,34278,11,13829,14,4,0,West,1,0
6955,38,52820,14,2526,11,3,1,North,1,0
6956,25,35328,22,1190,9,6,3,West,0,1
